Air (400mA 1ms)

Labels,Decay64,Decay64F1,Decay64F1R,
4E06,8.130E+3,8.035E+3,1.056E+0,
4.1E06,8.044E+3,7.995E+3,5.440E-1,
4.2E06,8.024E+3,7.956E+3,7.593E-1,
4.3E06,7.893E+3,7.917E+3,-2.710E-1,
4.4E06,7.923E+3,7.878E+3,5.002E-1,
4.5E06,7.725E+3,7.840E+3,-1.311E+0,
4.6E06,7.675E+3,7.802E+3,-1.452E+0,
4.7E06,7.681E+3,7.765E+3,-9.536E-1,
4.8E06,7.847E+3,7.727E+3,1.352E+0,
4.9E06,7.650E+3,7.690E+3,-4.592E-1,
5E06,7.603E+3,7.653E+3,-5.782E-1,
5.1E06,7.516E+3,7.617E+3,-1.165E+0,
5.2E06,7.553E+3,7.581E+3,-3.200E-1,
5.3E06,7.488E+3,7.545E+3,-6.582E-1,
5.4E06,7.408E+3,7.509E+3,-1.178E+0,
5.5E06,7.419E+3,7.474E+3,-6.398E-1,
5.6E06,7.569E+3,7.439E+3,1.493E+0,
5.7E06,7.292E+3,7.404E+3,-1.316E+0,
5.8E06,7.404E+3,7.370E+3,3.954E-1,
5.9E06,7.472E+3,7.336E+3,1.575E+0,
6E06,7.175E+3,7.302E+3,-1.499E+0,
6.1E06,7.240E+3,7.268E+3,-3.335E-1,
6.2E06,7.191E+3,7.235E+3,-5.195E-1,
6.3E06,7.233E+3,7.202E+3,3.645E-1,
6400000.500000,7.302E+3,7.169E+3,1.554E+0,
6500000.500000,7.109E+3,7.137E+3,-3.287E-1,
6600000.500000,7.249E+3,7.104E+3,1.698E+0,
6700000.500000,6.924E+3,7.072E+3,-1.784E+0,
6800000.500000,7.098E+3,7.041E+3,6.796E-1,
6900000.500000,7.039E+3,7.009E+3,3.543E-1,
7000000.500000,6.990E+3,6.978E+3,1.428E-1,
7100000.600000,6.951E+3,6.947E+3,4.671E-2,
7200000.600000,6.741E+3,6.916E+3,-2.136E+0,
7300000.600000,6.824E+3,6.886E+3,-7.498E-1,
7400000.600000,6.770E+3,6.856E+3,-1.042E+0,
7500000.600000,6.745E+3,6.826E+3,-9.834E-1,
7600000.600000,6.585E+3,6.796E+3,-2.601E+0,
7700000.600000,6.851E+3,6.767E+3,1.020E+0,
7800000.600000,6.677E+3,6.737E+3,-7.382E-1,
7900000.600000,6.640E+3,6.708E+3,-8.384E-1,
8000000.600000,6.650E+3,6.680E+3,-3.624E-1,
8100000.600000,6.703E+3,6.651E+3,6.349E-1,
8200000.600000,6.518E+3,6.623E+3,-1.297E+0,
8300000.600000,6.581E+3,6.595E+3,-1.683E-1,
8400000.700000,6.676E+3,6.567E+3,1.336E+0,
8500000.700000,6.558E+3,6.539E+3,2.322E-1,
8600000.700000,6.521E+3,6.512E+3,1.139E-1,
8700000.700000,6.511E+3,6.485E+3,3.268E-1,
8800000.700000,6.429E+3,6.458E+3,-3.578E-1,
8900000.700000,6.302E+3,6.431E+3,-1.624E+0,
9000000.700000,6.395E+3,6.404E+3,-1.181E-1,
9100000.700000,6.309E+3,6.378E+3,-8.706E-1,
9200000.700000,6.350E+3,6.352E+3,-2.596E-2,
9300000.700000,6.221E+3,6.326E+3,-1.334E+0,
9400000.700000,6.293E+3,6.301E+3,-9.504E-2,
9500000.700000,6.285E+3,6.275E+3,1.250E-1,
9600000.800000,6.276E+3,6.250E+3,3.302E-1,
9700000.800000,6.189E+3,6.225E+3,-4.551E-1,
9800000.800000,6.108E+3,6.200E+3,-1.177E+0,
9900000.800000,6.271E+3,6.175E+3,1.208E+0,
1E07,6.104E+3,6.151E+3,-6.004E-1,
1.01E07,6.084E+3,6.127E+3,-5.471E-1,
1.02E07,6.019E+3,6.103E+3,-1.078E+0,
1.03E07,6.013E+3,6.079E+3,-8.484E-1,
1.04E07,6.034E+3,6.055E+3,-2.722E-1,
1.05E07,6.027E+3,6.032E+3,-6.037E-2,
1.06E07,5.874E+3,6.008E+3,-1.754E+0,
1.07E07,5.962E+3,5.985E+3,-3.024E-1,
1.08E07,5.938E+3,5.962E+3,-3.174E-1,
1.09E07,5.912E+3,5.940E+3,-3.610E-1,
1.1E07,5.868E+3,5.917E+3,-6.428E-1,
1.11E07,5.884E+3,5.895E+3,-1.421E-1,
1.12E07,5.943E+3,5.873E+3,9.113E-1,
1.13E07,5.812E+3,5.851E+3,-5.086E-1,
1.14E07,5.799E+3,5.829E+3,-3.937E-1,
1.15E07,5.779E+3,5.807E+3,-3.731E-1,
1.16E07,5.925E+3,5.786E+3,1.807E+0,
1.17E07,5.696E+3,5.765E+3,-9.097E-1,
1.18E07,5.795E+3,5.744E+3,6.757E-1,
1.19E07,5.747E+3,5.723E+3,3.213E-1,
1.2E07,5.734E+3,5.702E+3,4.241E-1,
1.21E07,5.601E+3,5.681E+3,-1.073E+0,
1.22E07,5.715E+3,5.661E+3,7.158E-1,
1.23E07,5.613E+3,5.641E+3,-3.689E-1,
1.24E07,5.567E+3,5.621E+3,-7.177E-1,
1.25E07,5.698E+3,5.601E+3,1.290E+0,
1.26E07,5.581E+3,5.581E+3,1.752E-3,
1.27E07,5.626E+3,5.561E+3,8.630E-1,
1.28E07,5.454E+3,5.542E+3,-1.189E+0,
1.29E07,5.446E+3,5.523E+3,-1.037E+0,
1.3E07,5.563E+3,5.503E+3,7.988E-1,
1.31E07,5.381E+3,5.484E+3,-1.410E+0,
1.32E07,5.442E+3,5.466E+3,-3.204E-1,
1.33E07,5.393E+3,5.447E+3,-7.349E-1,
1.34E07,5.404E+3,5.428E+3,-3.327E-1,
1.35E07,5.358E+3,5.410E+3,-7.118E-1,
1.36E07,5.338E+3,5.392E+3,-7.376E-1,
1.37E07,5.417E+3,5.374E+3,5.866E-1,
1.38E07,5.460E+3,5.356E+3,1.409E+0,
1.39E07,5.459E+3,5.338E+3,1.636E+0,
1.4E07,5.247E+3,5.321E+3,-1.015E+0,
1.41E07,5.313E+3,5.303E+3,1.368E-1,
1.42E07,5.358E+3,5.286E+3,9.879E-1,
1.43E07,5.229E+3,5.268E+3,-5.461E-1,
1.44E07,5.110E+3,5.251E+3,-1.978E+0,
1.45E07,5.147E+3,5.235E+3,-1.220E+0,
1.46E07,5.322E+3,5.218E+3,1.429E+0,
1.47E07,5.146E+3,5.201E+3,-7.678E-1,
1.48E07,5.219E+3,5.185E+3,4.767E-1,
1.49E07,5.183E+3,5.168E+3,2.058E-1,
1.5E07,5.122E+3,5.152E+3,-4.184E-1,
1.51E07,5.149E+3,5.136E+3,1.836E-1,
1.52E07,4.953E+3,5.120E+3,-2.371E+0,
1.53E07,5.114E+3,5.104E+3,1.399E-1,
1.54E07,5.103E+3,5.088E+3,2.062E-1,
1.55E07,5.123E+3,5.073E+3,7.031E-1,
1.56E07,5.068E+3,5.057E+3,1.516E-1,
1.57E07,5.040E+3,5.042E+3,-2.631E-2,
1.58E07,5.067E+3,5.027E+3,5.669E-1,
1.59E07,5.001E+3,5.012E+3,-1.493E-1,
1.6E07,4.978E+3,4.997E+3,-2.634E-1,
1.61E07,4.840E+3,4.982E+3,-2.037E+0,
1.62E07,4.930E+3,4.967E+3,-5.271E-1,
1.63E07,4.941E+3,4.952E+3,-1.622E-1,
1.64E07,4.778E+3,4.938E+3,-2.313E+0,
1.65E07,5.034E+3,4.924E+3,1.557E+0,
1.66E07,4.993E+3,4.909E+3,1.185E+0,
1.67E07,4.873E+3,4.895E+3,-3.172E-1,
1.68E07,4.690E+3,4.881E+3,-2.791E+0,
1.69E07,4.901E+3,4.867E+3,4.827E-1,
1.7E07,4.736E+3,4.853E+3,-1.706E+0,
1.71E07,4.864E+3,4.840E+3,3.481E-1,
1.72E07,4.879E+3,4.826E+3,7.566E-1,
1.73E07,4.856E+3,4.813E+3,6.216E-1,
1.74E07,4.794E+3,4.799E+3,-7.699E-2,
1.75E07,4.844E+3,4.786E+3,8.321E-1,
1.76E07,4.674E+3,4.773E+3,-1.447E+0,
1.77E07,4.659E+3,4.760E+3,-1.478E+0,
1.78E07,4.653E+3,4.747E+3,-1.378E+0,
1.79E07,4.804E+3,4.734E+3,1.007E+0,
1.8E07,4.618E+3,4.721E+3,-1.522E+0,
1.81E07,4.774E+3,4.709E+3,9.430E-1,
1.82E07,4.825E+3,4.696E+3,1.852E+0,
1.83E07,4.710E+3,4.684E+3,3.800E-1,
1.84E07,4.701E+3,4.672E+3,4.286E-1,
1.85E07,4.666E+3,4.659E+3,9.649E-2,
1.86E07,4.676E+3,4.647E+3,4.197E-1,
1.87E07,4.659E+3,4.635E+3,3.473E-1,
1.88E07,4.772E+3,4.623E+3,2.151E+0,
1.89E07,4.561E+3,4.612E+3,-7.487E-1,
1.9E07,4.506E+3,4.600E+3,-1.398E+0,
1.91E07,4.535E+3,4.588E+3,-7.903E-1,
1.92E07,4.564E+3,4.577E+3,-1.879E-1,
1.93E07,4.488E+3,4.565E+3,-1.153E+0,
1.94E07,4.607E+3,4.554E+3,7.821E-1,
1.95E07,4.515E+3,4.543E+3,-4.117E-1,
1.96E07,4.568E+3,4.532E+3,5.400E-1,
1.97E07,4.590E+3,4.520E+3,1.027E+0,
1.98E07,4.427E+3,4.509E+3,-1.239E+0,
1.99E07,4.515E+3,4.499E+3,2.445E-1,
2E07,4.513E+3,4.488E+3,3.756E-1,
2.01E07,4.495E+3,4.477E+3,2.676E-1,
2.02E07,4.430E+3,4.466E+3,-5.474E-1,
2.03E07,4.486E+3,4.456E+3,4.495E-1,
2.04E07,4.423E+3,4.445E+3,-3.374E-1,
2.05E07,4.462E+3,4.435E+3,4.031E-1,
2.06E07,4.466E+3,4.425E+3,6.167E-1,
2.07E07,4.507E+3,4.415E+3,1.377E+0,
2.08E07,4.442E+3,4.404E+3,5.631E-1,
2.09E07,4.382E+3,4.394E+3,-1.878E-1,
2.1E07,4.396E+3,4.384E+3,1.738E-1,
2.11E07,4.433E+3,4.375E+3,8.770E-1,
2.12E07,4.377E+3,4.365E+3,1.842E-1,
2.13E07,4.398E+3,4.355E+3,6.469E-1,
2.14E07,4.331E+3,4.345E+3,-2.198E-1,
2.15E07,4.448E+3,4.336E+3,1.681E+0,
2.16E07,4.371E+3,4.326E+3,6.741E-1,
2.17E07,4.280E+3,4.317E+3,-5.661E-1,
2.18E07,4.278E+3,4.308E+3,-4.542E-1,
2.19E07,4.325E+3,4.298E+3,4.036E-1,
2.2E07,4.326E+3,4.289E+3,5.582E-1,
2.21E07,4.262E+3,4.280E+3,-2.786E-1,
2.22E07,4.226E+3,4.271E+3,-6.947E-1,
2.23E07,4.316E+3,4.262E+3,8.188E-1,
2.24E07,4.271E+3,4.253E+3,2.703E-1,
2.25E07,4.266E+3,4.245E+3,3.288E-1,
2.26E07,4.266E+3,4.236E+3,4.625E-1,
2.27E07,4.185E+3,4.227E+3,-6.512E-1,
2.28E07,4.121E+3,4.219E+3,-1.519E+0,
2.29E07,4.348E+3,4.210E+3,2.093E+0,
2.3E07,4.193E+3,4.202E+3,-1.321E-1,
2.31E07,4.359E+3,4.193E+3,2.512E+0,
2.32E07,4.103E+3,4.185E+3,-1.278E+0,
2.33E07,4.274E+3,4.177E+3,1.490E+0,
2.34E07,4.198E+3,4.168E+3,4.565E-1,
2.35E07,4.154E+3,4.160E+3,-9.781E-2,
2.36E07,4.073E+3,4.152E+3,-1.242E+0,
2.37E07,4.114E+3,4.144E+3,-4.719E-1,
2.38E07,3.947E+3,4.136E+3,-3.014E+0,
2.39E07,4.156E+3,4.128E+3,4.267E-1,
2.4E07,4.095E+3,4.121E+3,-4.016E-1,
2.41E07,4.091E+3,4.113E+3,-3.436E-1,
2.42E07,3.988E+3,4.105E+3,-1.858E+0,
2.43E07,4.081E+3,4.098E+3,-2.615E-1,
2.44E07,4.042E+3,4.090E+3,-7.576E-1,
2.45E07,4.160E+3,4.083E+3,1.199E+0,
2.46E07,4.156E+3,4.075E+3,1.252E+0,
2.47E07,4.030E+3,4.068E+3,-5.971E-1,
2.48E07,4.092E+3,4.061E+3,4.907E-1,
2.49E07,4.080E+3,4.053E+3,4.169E-1,
2.5E07,4.071E+3,4.046E+3,3.889E-1,
2.51E07,4.048E+3,4.039E+3,1.404E-1,
2.52E07,4.221E+3,4.032E+3,2.909E+0,
2.53E07,4.047E+3,4.025E+3,3.459E-1,
2.54E07,4.030E+3,4.018E+3,1.883E-1,
2.55E07,3.932E+3,4.011E+3,-1.262E+0,
2.56E07,4.059E+3,4.004E+3,8.584E-1,
2.57E07,3.897E+3,3.998E+3,-1.610E+0,
2.58E07,3.961E+3,3.991E+3,-4.736E-1,
2.59E07,3.977E+3,3.984E+3,-1.131E-1,
2.6E07,3.947E+3,3.978E+3,-4.857E-1,
2.61E07,3.972E+3,3.971E+3,1.667E-2,
2.62E07,3.941E+3,3.964E+3,-3.734E-1,
2.63E07,4.046E+3,3.958E+3,1.384E+0,
2.64E07,3.995E+3,3.952E+3,6.870E-1,
2.65E07,3.990E+3,3.945E+3,7.089E-1,
2.66E07,3.884E+3,3.939E+3,-8.813E-1,
2.67E07,4.009E+3,3.933E+3,1.206E+0,
2.68E07,4.028E+3,3.926E+3,1.600E+0,
2.69E07,3.963E+3,3.920E+3,6.779E-1,
2.7E07,4.008E+3,3.914E+3,1.481E+0,
2.71E07,3.900E+3,3.908E+3,-1.309E-1,
2.72E07,3.927E+3,3.902E+3,3.962E-1,
2.73E07,3.906E+3,3.896E+3,1.564E-1,
2.74E07,3.959E+3,3.890E+3,1.092E+0,
2.75E07,4.031E+3,3.884E+3,2.308E+0,
2.76E07,3.912E+3,3.879E+3,5.331E-1,
2.77E07,3.918E+3,3.873E+3,7.206E-1,
2.78E07,3.927E+3,3.867E+3,9.545E-1,
2.79E07,3.894E+3,3.862E+3,5.206E-1,
2.8E07,3.936E+3,3.856E+3,1.277E+0,
2.81E07,3.961E+3,3.850E+3,1.759E+0,
2.82E07,3.678E+3,3.845E+3,-2.750E+0,
2.83E07,3.778E+3,3.839E+3,-9.974E-1,
2.84E07,3.770E+3,3.834E+3,-1.040E+0,
2.85E07,3.816E+3,3.828E+3,-2.018E-1,
2.86E07,3.724E+3,3.823E+3,-1.624E+0,
2.87E07,3.922E+3,3.818E+3,1.664E+0,
2.88E07,3.804E+3,3.813E+3,-1.385E-1,
2.89E07,3.793E+3,3.807E+3,-2.325E-1,
2.9E07,3.721E+3,3.802E+3,-1.330E+0,
2.91E07,3.849E+3,3.797E+3,8.382E-1,
2.92E07,3.753E+3,3.792E+3,-6.351E-1,
2.93E07,3.787E+3,3.787E+3,2.448E-3,
2.94E07,3.846E+3,3.782E+3,1.035E+0,
2.95E07,3.821E+3,3.777E+3,7.140E-1,
2.96E07,3.734E+3,3.772E+3,-6.207E-1,
2.97E07,3.857E+3,3.767E+3,1.449E+0,
2.98E07,3.818E+3,3.762E+3,9.033E-1,
2.99E07,3.705E+3,3.757E+3,-8.604E-1,
3E07,3.738E+3,3.753E+3,-2.387E-1,
3.01E07,3.776E+3,3.748E+3,4.579E-1,
3.02E07,3.804E+3,3.743E+3,9.864E-1,
3.03E07,3.768E+3,3.739E+3,4.805E-1,
3.04E07,3.838E+3,3.734E+3,1.681E+0,
3.05E07,3.684E+3,3.729E+3,-7.464E-1,
3.06E07,3.726E+3,3.725E+3,2.038E-2,
3.07E07,3.706E+3,3.720E+3,-2.340E-1,
3.08E07,3.779E+3,3.716E+3,1.029E+0,
3.09E07,3.786E+3,3.711E+3,1.213E+0,
3.1E07,3.647E+3,3.707E+3,-9.925E-1,
3.11E07,3.666E+3,3.703E+3,-6.041E-1,
3.12E07,3.713E+3,3.698E+3,2.421E-1,
3.13E07,3.786E+3,3.694E+3,1.496E+0,
3.14E07,3.694E+3,3.690E+3,7.085E-2,
3.15E07,3.699E+3,3.685E+3,2.225E-1,
3.16E07,3.704E+3,3.681E+3,3.733E-1,
3.17E07,3.752E+3,3.677E+3,1.222E+0,
3.18E07,3.723E+3,3.673E+3,8.194E-1,
3.19E07,3.634E+3,3.669E+3,-5.792E-1,
3.2E07,3.552E+3,3.665E+3,-1.894E+0,
3.21E07,3.614E+3,3.661E+3,-7.791E-1,
3.22E07,3.682E+3,3.657E+3,4.145E-1,
3.23E07,3.694E+3,3.653E+3,6.764E-1,
3.24E07,3.644E+3,3.649E+3,-8.227E-2,
3.25E07,3.610E+3,3.645E+3,-5.837E-1,
3.26E07,3.572E+3,3.641E+3,-1.158E+0,
3.27E07,3.714E+3,3.637E+3,1.257E+0,
3.28E07,3.493E+3,3.634E+3,-2.379E+0,
3.29E07,3.648E+3,3.630E+3,3.011E-1,
3.3E07,3.655E+3,3.626E+3,4.784E-1,
3.31E07,3.709E+3,3.622E+3,1.422E+0,
3.32E07,3.613E+3,3.619E+3,-9.476E-2,
3.33E07,3.659E+3,3.615E+3,7.266E-1,
3.34E07,3.640E+3,3.611E+3,4.735E-1,
3.35E07,3.490E+3,3.608E+3,-1.995E+0,
3.36E07,3.547E+3,3.604E+3,-9.619E-1,
3.37E07,3.503E+3,3.601E+3,-1.652E+0,
3.38E07,3.747E+3,3.597E+3,2.446E+0,
3.39E07,3.548E+3,3.594E+3,-7.686E-1,
3.4E07,3.579E+3,3.590E+3,-1.895E-1,
3.41E07,3.558E+3,3.587E+3,-4.849E-1,
3.42E07,3.526E+3,3.584E+3,-9.689E-1,
3.43E07,3.578E+3,3.580E+3,-3.633E-2,
3.44E07,3.655E+3,3.577E+3,1.293E+0,
3.45E07,3.594E+3,3.574E+3,3.414E-1,
3.46E07,3.500E+3,3.570E+3,-1.187E+0,
3.47E07,3.621E+3,3.567E+3,8.974E-1,
3.48E07,3.498E+3,3.564E+3,-1.112E+0,
3.49E07,3.491E+3,3.561E+3,-1.178E+0,
3.5E07,3.650E+3,3.557E+3,1.533E+0,
3.51E07,3.590E+3,3.554E+3,5.966E-1,
3.52E07,3.435E+3,3.551E+3,-1.981E+0,
3.53E07,3.546E+3,3.548E+3,-3.411E-2,
3.54E07,3.609E+3,3.545E+3,1.066E+0,
3.55E07,3.590E+3,3.542E+3,8.026E-1,
3.56E07,3.512E+3,3.539E+3,-4.537E-1,
3.57E07,3.522E+3,3.536E+3,-2.341E-1,
3.58E07,3.466E+3,3.533E+3,-1.137E+0,
3.59E07,3.534E+3,3.530E+3,6.781E-2,
3.6E07,3.511E+3,3.527E+3,-2.708E-1,
3.61E07,3.449E+3,3.524E+3,-1.279E+0,
3.62E07,3.600E+3,3.521E+3,1.312E+0,
3.63E07,3.551E+3,3.518E+3,5.469E-1,
3.64E07,3.585E+3,3.516E+3,1.159E+0,
3.65E07,3.421E+3,3.513E+3,-1.569E+0,
3.66E07,3.651E+3,3.510E+3,2.334E+0,
3.67E07,3.666E+3,3.507E+3,2.622E+0,
3.68E07,3.639E+3,3.504E+3,2.230E+0,
3.69E07,3.533E+3,3.502E+3,5.255E-1,
3.7E07,3.482E+3,3.499E+3,-2.892E-1,
3.71E07,3.483E+3,3.496E+3,-2.269E-1,
3.72E07,3.512E+3,3.494E+3,3.081E-1,
3.73E07,3.446E+3,3.491E+3,-7.684E-1,
3.74E07,3.434E+3,3.489E+3,-9.300E-1,
3.75E07,3.569E+3,3.486E+3,1.391E+0,
3.76E07,3.302E+3,3.483E+3,-3.156E+0,
3.77E07,3.517E+3,3.481E+3,6.104E-1,
3.78E07,3.470E+3,3.478E+3,-1.404E-1,
3.79E07,3.358E+3,3.476E+3,-2.032E+0,
3.8E07,3.410E+3,3.473E+3,-1.084E+0,
3.81E07,3.422E+3,3.471E+3,-8.345E-1,
3.82E07,3.461E+3,3.468E+3,-1.253E-1,
3.83E07,3.349E+3,3.466E+3,-2.021E+0,
3.84E07,3.553E+3,3.464E+3,1.501E+0,
3.85E07,3.510E+3,3.461E+3,8.244E-1,
3.86E07,3.489E+3,3.459E+3,5.114E-1,
3.87E07,3.512E+3,3.456E+3,9.374E-1,
3.88E07,3.423E+3,3.454E+3,-5.319E-1,
3.89E07,3.540E+3,3.452E+3,1.482E+0,
3.9E07,3.535E+3,3.450E+3,1.438E+0,
3.91E07,3.462E+3,3.447E+3,2.507E-1,
3.92E07,3.350E+3,3.445E+3,-1.641E+0,
3.93E07,3.438E+3,3.443E+3,-8.121E-2,
3.94E07,3.517E+3,3.441E+3,1.289E+0,
3.95E07,3.454E+3,3.438E+3,2.663E-1,
3.96E07,3.445E+3,3.436E+3,1.505E-1,
3.97E07,3.516E+3,3.434E+3,1.383E+0,
3.98E07,3.449E+3,3.432E+3,2.919E-1,
3.99E07,3.536E+3,3.430E+3,1.787E+0,
4E07,3.377E+3,3.428E+3,-8.711E-1,
4.01E07,3.373E+3,3.426E+3,-9.044E-1,
4.02E07,3.478E+3,3.423E+3,9.250E-1,
4.03E07,3.271E+3,3.421E+3,-2.630E+0,
4.04E07,3.398E+3,3.419E+3,-3.663E-1,
4.05E07,3.481E+3,3.417E+3,1.079E+0,
4.06E07,3.412E+3,3.415E+3,-5.673E-2,
4.07E07,3.449E+3,3.413E+3,6.075E-1,
4.08E07,3.470E+3,3.411E+3,9.957E-1,
4.09E07,3.374E+3,3.409E+3,-6.091E-1,
4.1E07,3.401E+3,3.407E+3,-1.104E-1,
4.11E07,3.438E+3,3.406E+3,5.541E-1,
4.12E07,3.355E+3,3.404E+3,-8.390E-1,
4.13E07,3.418E+3,3.402E+3,2.788E-1,
4.14E07,3.402E+3,3.400E+3,3.746E-2,
4.15E07,3.413E+3,3.398E+3,2.576E-1,
4.16E07,3.423E+3,3.396E+3,4.598E-1,
4.17E07,3.529E+3,3.394E+3,2.268E+0,
4.18E07,3.402E+3,3.392E+3,1.640E-1,
4.19E07,3.404E+3,3.391E+3,2.292E-1,
4.2E07,3.452E+3,3.389E+3,1.075E+0,
4.21E07,3.428E+3,3.387E+3,6.992E-1,
4.22E07,3.465E+3,3.385E+3,1.354E+0,
4.23E07,3.493E+3,3.384E+3,1.852E+0,
4.24E07,3.391E+3,3.382E+3,1.578E-1,
4.25E07,3.354E+3,3.380E+3,-4.505E-1,
4.26E07,3.493E+3,3.378E+3,1.939E+0,
4.27E07,3.316E+3,3.377E+3,-1.054E+0,
4.28E07,3.383E+3,3.375E+3,1.373E-1,
4.29E07,3.543E+3,3.373E+3,2.850E+0,
4.3E07,3.388E+3,3.372E+3,2.801E-1,
4.31E07,3.484E+3,3.370E+3,1.930E+0,
4.32E07,3.379E+3,3.368E+3,1.818E-1,
4.33E07,3.433E+3,3.367E+3,1.130E+0,
4.34E07,3.436E+3,3.365E+3,1.207E+0,
4.35E07,3.399E+3,3.364E+3,6.066E-1,
4.36E07,3.423E+3,3.362E+3,1.042E+0,
4.37E07,3.344E+3,3.361E+3,-2.854E-1,
4.38E07,3.388E+3,3.359E+3,4.990E-1,
4.39E07,3.243E+3,3.357E+3,-2.009E+0,
4.4E07,3.345E+3,3.356E+3,-1.884E-1,
4.41E07,3.342E+3,3.354E+3,-2.143E-1,
4.42E07,3.419E+3,3.353E+3,1.131E+0,
4.43E07,3.354E+3,3.351E+3,4.485E-2,
4.44E07,3.356E+3,3.350E+3,1.048E-1,
4.45E07,3.472E+3,3.348E+3,2.096E+0,
4.46E07,3.285E+3,3.347E+3,-1.082E+0,
4.47E07,3.334E+3,3.346E+3,-2.005E-1,
4.48E07,3.310E+3,3.344E+3,-5.936E-1,
4.49E07,3.465E+3,3.343E+3,2.077E+0,
4.5E07,3.354E+3,3.341E+3,2.187E-1,
4.51E07,3.258E+3,3.340E+3,-1.436E+0,
4.52E07,3.432E+3,3.339E+3,1.595E+0,
4.53E07,3.334E+3,3.337E+3,-5.533E-2,
4.54E07,3.338E+3,3.336E+3,3.744E-2,
4.55E07,3.375E+3,3.334E+3,6.973E-1,
4.56E07,3.258E+3,3.333E+3,-1.317E+0,
4.57E07,3.349E+3,3.332E+3,2.967E-1,
4.58E07,3.374E+3,3.331E+3,7.486E-1,
4.59E07,3.388E+3,3.329E+3,1.010E+0,
4.6E07,3.283E+3,3.328E+3,-7.839E-1,
4.61E07,3.365E+3,3.327E+3,6.614E-1,
4.62E07,3.391E+3,3.325E+3,1.127E+0,
4.63E07,3.418E+3,3.324E+3,1.606E+0,
4.64E07,3.404E+3,3.323E+3,1.391E+0,
4.65E07,3.326E+3,3.322E+3,7.616E-2,
4.66E07,3.352E+3,3.320E+3,5.462E-1,
4.67E07,3.269E+3,3.319E+3,-8.772E-1,
4.68E07,3.422E+3,3.318E+3,1.779E+0,
4.69E07,3.346E+3,3.317E+3,5.058E-1,
4.7E07,3.223E+3,3.316E+3,-1.630E+0,
4.71E07,3.340E+3,3.314E+3,4.435E-1,
4.72E07,3.354E+3,3.313E+3,7.046E-1,
4.73E07,3.350E+3,3.312E+3,6.560E-1,
4.74E07,3.405E+3,3.311E+3,1.613E+0,
4.75E07,3.328E+3,3.310E+3,3.166E-1,
4.76E07,3.227E+3,3.309E+3,-1.436E+0,
4.77E07,3.253E+3,3.307E+3,-9.551E-1,
4.78E07,3.301E+3,3.306E+3,-9.327E-2,
4.79E07,3.315E+3,3.305E+3,1.693E-1,
4.8E07,3.377E+3,3.304E+3,1.254E+0,
4.81E07,3.228E+3,3.303E+3,-1.321E+0,
4.82E07,3.303E+3,3.302E+3,1.770E-2,
4.83E07,3.250E+3,3.301E+3,-8.930E-1,
4.84E07,3.177E+3,3.300E+3,-2.180E+0,
4.85E07,3.276E+3,3.299E+3,-3.982E-1,
4.86E07,3.346E+3,3.298E+3,8.342E-1,
4.87E07,3.357E+3,3.297E+3,1.041E+0,
