Air (400mA 10ms)

Labels,Decay52,Decay52F1,Decay52F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.01E07,1.01E07,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

2.26E07,2.594E+4,2.584E+4,6.341E-1,
2.27E07,2.554E+4,2.566E+4,-7.343E-1,
2.28E07,2.562E+4,2.548E+4,8.917E-1,
2.29E07,2.528E+4,2.530E+4,-1.483E-1,
2.3E07,2.503E+4,2.513E+4,-6.594E-1,
2.31E07,2.491E+4,2.496E+4,-2.624E-1,
2.32E07,2.517E+4,2.478E+4,2.421E+0,
2.33E07,2.447E+4,2.461E+4,-8.998E-1,
2.34E07,2.450E+4,2.444E+4,3.580E-1,
2.35E07,2.402E+4,2.427E+4,-1.649E+0,
2.36E07,2.398E+4,2.411E+4,-8.358E-1,
2.37E07,2.398E+4,2.394E+4,2.800E-1,
2.38E07,2.399E+4,2.378E+4,1.348E+0,
2.39E07,2.376E+4,2.361E+4,9.342E-1,
2.4E07,2.346E+4,2.345E+4,8.400E-2,
2.41E07,2.314E+4,2.329E+4,-9.633E-1,
2.42E07,2.342E+4,2.313E+4,1.913E+0,
2.43E07,2.307E+4,2.297E+4,6.112E-1,
2.44E07,2.256E+4,2.282E+4,-1.714E+0,
2.45E07,2.255E+4,2.266E+4,-7.379E-1,
2.46E07,2.270E+4,2.251E+4,1.291E+0,
2.47E07,2.235E+4,2.235E+4,-2.534E-3,
2.48E07,2.242E+4,2.220E+4,1.453E+0,
2.49E07,2.158E+4,2.205E+4,-3.184E+0,
2.5E07,2.180E+4,2.190E+4,-6.998E-1,
2.51E07,2.167E+4,2.175E+4,-5.707E-1,
2.52E07,2.151E+4,2.161E+4,-6.537E-1,
2.53E07,2.127E+4,2.146E+4,-1.316E+0,
2.54E07,2.114E+4,2.132E+4,-1.225E+0,
