Water (400mA 10ms)

Labels,Decay60,Decay60F1,Decay60F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.01E07,1.01E07,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

4.91E07,5.765E+3,5.730E+3,4.556E-1,
4.92E07,5.783E+3,5.710E+3,9.583E-1,
4.93E07,5.675E+3,5.690E+3,-1.992E-1,
4.94E07,5.652E+3,5.670E+3,-2.401E-1,
4.95E07,5.590E+3,5.650E+3,-8.059E-1,
4.96E07,5.472E+3,5.631E+3,-2.144E+0,
4.97E07,5.581E+3,5.611E+3,-4.033E-1,
4.98E07,5.584E+3,5.592E+3,-1.045E-1,
4.99E07,5.465E+3,5.573E+3,-1.456E+0,
5E07,5.570E+3,5.554E+3,2.194E-1,
5.01E07,5.435E+3,5.535E+3,-1.353E+0,
5.02E07,5.351E+3,5.516E+3,-2.256E+0,
5.03E07,5.532E+3,5.497E+3,4.640E-1,
5.04E07,5.504E+3,5.479E+3,3.360E-1,
5.05E07,5.542E+3,5.461E+3,1.091E+0,
5.06E07,5.430E+3,5.443E+3,-1.722E-1,
5.07E07,5.506E+3,5.425E+3,1.095E+0,
5.08E07,5.563E+3,5.407E+3,2.093E+0,
5.09E07,5.407E+3,5.389E+3,2.420E-1,
5.1E07,5.408E+3,5.372E+3,4.941E-1,
5.11E07,5.426E+3,5.354E+3,9.739E-1,
5.12E07,5.407E+3,5.337E+3,9.520E-1,
5.13E07,5.379E+3,5.320E+3,8.062E-1,
5.14E07,5.370E+3,5.303E+3,9.158E-1,
5.15E07,5.447E+3,5.286E+3,2.181E+0,
5.16E07,5.252E+3,5.269E+3,-2.390E-1,
5.17E07,5.246E+3,5.253E+3,-9.307E-2,
5.18E07,5.125E+3,5.236E+3,-1.555E+0,
5.19E07,5.288E+3,5.220E+3,9.354E-1,
5.2E07,5.239E+3,5.204E+3,4.864E-1,
5.21E07,5.291E+3,5.188E+3,1.420E+0,
5.22E07,5.224E+3,5.172E+3,7.220E-1,
5.23E07,5.163E+3,5.156E+3,9.721E-2,
5.24E07,5.015E+3,5.140E+3,-1.770E+0,
5.25E07,5.219E+3,5.125E+3,1.304E+0,
5.26E07,5.152E+3,5.109E+3,5.938E-1,
5.27E07,5.122E+3,5.094E+3,3.901E-1,
5.28E07,5.184E+3,5.079E+3,1.460E+0,
5.29E07,5.099E+3,5.064E+3,4.922E-1,
5.3E07,5.091E+3,5.049E+3,5.897E-1,
5.31E07,5.105E+3,5.034E+3,9.921E-1,
5.32E07,5.222E+3,5.019E+3,2.803E+0,
5.33E07,5.010E+3,5.005E+3,7.283E-2,
5.34E07,5.126E+3,4.990E+3,1.894E+0,
5.35E07,4.949E+3,4.976E+3,-3.845E-1,
5.36E07,4.963E+3,4.962E+3,1.675E-2,
5.37E07,4.978E+3,4.948E+3,4.293E-1,
5.38E07,5.059E+3,4.934E+3,1.762E+0,
5.39E07,4.930E+3,4.920E+3,1.450E-1,
5.4E07,4.863E+3,4.906E+3,-6.173E-1,
5.41E07,4.801E+3,4.892E+3,-1.319E+0,
5.42E07,4.812E+3,4.879E+3,-9.634E-1,
5.43E07,4.953E+3,4.865E+3,1.245E+0,
5.44E07,4.801E+3,4.852E+3,-7.367E-1,
5.45E07,4.785E+3,4.839E+3,-7.779E-1,
5.46E07,4.770E+3,4.826E+3,-8.063E-1,
5.47E07,4.800E+3,4.813E+3,-1.829E-1,
5.48E07,4.756E+3,4.800E+3,-6.344E-1,
5.49E07,4.886E+3,4.787E+3,1.417E+0,
5.5E07,4.846E+3,4.774E+3,1.031E+0,
5.51E07,4.851E+3,4.762E+3,1.283E+0,
5.52E07,4.765E+3,4.749E+3,2.300E-1,
5.53E07,4.680E+3,4.737E+3,-8.291E-1,
5.54E07,4.839E+3,4.724E+3,1.647E+0,
5.55E07,4.726E+3,4.712E+3,2.007E-1,
5.56E07,4.849E+3,4.700E+3,2.138E+0,
5.57E07,4.622E+3,4.688E+3,-9.721E-1,
5.58E07,4.614E+3,4.676E+3,-9.153E-1,
5.59E07,4.775E+3,4.664E+3,1.601E+0,
5.6E07,4.754E+3,4.653E+3,1.470E+0,
5.61E07,4.626E+3,4.641E+3,-2.205E-1,
5.62E07,4.634E+3,4.629E+3,6.666E-2,
5.63E07,4.548E+3,4.618E+3,-1.038E+0,
5.64E07,4.525E+3,4.607E+3,-1.214E+0,
5.65E07,4.676E+3,4.595E+3,1.179E+0,
5.66E07,4.705E+3,4.584E+3,1.761E+0,
5.67E07,4.599E+3,4.573E+3,3.811E-1,
5.68E07,4.531E+3,4.562E+3,-4.629E-1,
5.69E07,4.531E+3,4.551E+3,-3.009E-1,
5.7E07,4.473E+3,4.540E+3,-1.008E+0,
5.71E07,4.600E+3,4.530E+3,1.036E+0,
5.72E07,4.571E+3,4.519E+3,7.681E-1,
5.73E07,4.435E+3,4.509E+3,-1.104E+0,
5.74E07,4.396E+3,4.498E+3,-1.539E+0,
5.75E07,4.553E+3,4.488E+3,9.685E-1,
5.76E07,4.367E+3,4.477E+3,-1.670E+0,
5.77E07,4.468E+3,4.467E+3,1.319E-2,
5.78E07,4.481E+3,4.457E+3,3.589E-1,
5.79E07,4.494E+3,4.447E+3,7.023E-1,
5.8E07,4.519E+3,4.437E+3,1.221E+0,
5.81E07,4.402E+3,4.427E+3,-3.774E-1,
5.82E07,4.446E+3,4.417E+3,4.316E-1,
5.83E07,4.407E+3,4.407E+3,-7.238E-3,
5.84E07,4.460E+3,4.398E+3,9.311E-1,
5.85E07,4.210E+3,4.388E+3,-2.747E+0,
5.86E07,4.367E+3,4.379E+3,-1.774E-1,
5.87E07,4.374E+3,4.369E+3,7.114E-2,
5.88E07,4.296E+3,4.360E+3,-9.755E-1,
5.89E07,4.406E+3,4.351E+3,8.337E-1,
5.9E07,4.338E+3,4.341E+3,-5.242E-2,
5.91E07,4.338E+3,4.332E+3,8.623E-2,
5.92E07,4.456E+3,4.323E+3,1.988E+0,
5.93E07,4.380E+3,4.314E+3,9.931E-1,
5.94E07,4.269E+3,4.305E+3,-5.565E-1,
5.95E07,4.268E+3,4.297E+3,-4.365E-1,
5.96E07,4.364E+3,4.288E+3,1.154E+0,
5.97E07,4.280E+3,4.279E+3,1.457E-2,
5.98E07,4.145E+3,4.270E+3,-1.948E+0,
5.99E07,4.301E+3,4.262E+3,5.969E-1,
6E07,4.184E+3,4.253E+3,-1.072E+0,
6.01E07,4.257E+3,4.245E+3,1.849E-1,
6.02E07,4.150E+3,4.237E+3,-1.344E+0,
6.03E07,4.259E+3,4.228E+3,4.706E-1,
6.04E07,4.261E+3,4.220E+3,6.271E-1,
6.05E07,4.271E+3,4.212E+3,9.042E-1,
6.06E07,4.170E+3,4.204E+3,-5.236E-1,
6.07E07,4.181E+3,4.196E+3,-2.287E-1,
6.08E07,4.190E+3,4.188E+3,3.360E-2,
6.09E07,4.173E+3,4.180E+3,-1.072E-1,
6.1E07,4.120E+3,4.172E+3,-8.115E-1,
6.11E07,4.217E+3,4.164E+3,8.113E-1,
6.12E07,4.125E+3,4.157E+3,-4.921E-1,
6.13E07,4.174E+3,4.149E+3,3.876E-1,
6.14E07,4.065E+3,4.141E+3,-1.198E+0,
6.15E07,4.054E+3,4.134E+3,-1.254E+0,
6.16E07,4.108E+3,4.126E+3,-2.868E-1,
6.17E07,4.135E+3,4.119E+3,2.492E-1,
6.18E07,4.123E+3,4.112E+3,1.771E-1,
6.19E07,4.230E+3,4.104E+3,1.932E+0,
6.2E07,4.169E+3,4.097E+3,1.113E+0,
6.21E07,4.208E+3,4.090E+3,1.820E+0,
6.22E07,4.137E+3,4.083E+3,8.422E-1,
6.23E07,4.048E+3,4.076E+3,-4.365E-1,
6.24E07,4.110E+3,4.069E+3,6.430E-1,
6.25E07,4.092E+3,4.062E+3,4.716E-1,
6.26E07,4.022E+3,4.055E+3,-5.195E-1,
6.27E07,4.154E+3,4.048E+3,1.643E+0,
6.28E07,3.994E+3,4.041E+3,-7.490E-1,
6.29E07,4.131E+3,4.035E+3,1.500E+0,
6.3E07,4.049E+3,4.028E+3,3.309E-1,
6.31E07,4.028E+3,4.021E+3,1.051E-1,
6.32E07,3.977E+3,4.015E+3,-5.989E-1,
6.33E07,4.032E+3,4.008E+3,3.739E-1,
6.34E07,4.069E+3,4.002E+3,1.053E+0,
6.35E07,3.904E+3,3.995E+3,-1.463E+0,
6.36E07,3.927E+3,3.989E+3,-9.900E-1,
6.37E07,3.996E+3,3.983E+3,2.098E-1,
6.38E07,3.982E+3,3.976E+3,8.741E-2,
6.39E07,3.901E+3,3.970E+3,-1.109E+0,
64000005.000000,3.978E+3,3.964E+3,2.199E-1,
64100005.000000,3.840E+3,3.958E+3,-1.905E+0,
64200005.000000,4.017E+3,3.952E+3,1.026E+0,
64300005.000000,4.052E+3,3.946E+3,1.666E+0,
64400005.000000,3.929E+3,3.940E+3,-1.756E-1,
64500005.000000,3.947E+3,3.934E+3,2.053E-1,
64600005.000000,3.945E+3,3.928E+3,2.669E-1,
64700005.000000,3.908E+3,3.922E+3,-2.307E-1,
64800005.000000,3.935E+3,3.917E+3,2.925E-1,
64900005.000000,3.805E+3,3.911E+3,-1.717E+0,
65000005.000000,3.837E+3,3.905E+3,-1.102E+0,
65100005.000000,3.854E+3,3.900E+3,-7.349E-1,
65200005.000000,3.890E+3,3.894E+3,-6.478E-2,
65300005.000000,3.887E+3,3.889E+3,-2.406E-2,
65400005.000000,3.863E+3,3.883E+3,-3.219E-1,
65500005.000000,3.991E+3,3.878E+3,1.796E+0,
65600005.000000,3.877E+3,3.872E+3,7.798E-2,
65700005.000000,3.932E+3,3.867E+3,1.040E+0,
65800005.000000,3.999E+3,3.861E+3,2.175E+0,
65900005.000000,3.850E+3,3.856E+3,-9.959E-2,
66000005.000000,3.706E+3,3.851E+3,-2.381E+0,
66100005.000000,3.884E+3,3.846E+3,6.138E-1,
66200005.000000,3.727E+3,3.841E+3,-1.861E+0,
66300005.000000,3.805E+3,3.835E+3,-4.942E-1,
66400005.000000,3.702E+3,3.830E+3,-2.111E+0,
66500005.000000,3.857E+3,3.825E+3,5.091E-1,
66600005.000000,3.854E+3,3.820E+3,5.413E-1,
66700005.000000,3.784E+3,3.815E+3,-5.112E-1,
66800005.000000,3.819E+3,3.811E+3,1.370E-1,
66900005.000000,3.819E+3,3.806E+3,2.158E-1,
67000005.000000,3.905E+3,3.801E+3,1.667E+0,
67100005.000000,3.796E+3,3.796E+3,-6.974E-4,
67200005.000000,3.779E+3,3.791E+3,-1.999E-1,
67300005.000000,3.751E+3,3.787E+3,-5.808E-1,
67400005.000000,3.822E+3,3.782E+3,6.487E-1,
67500005.000000,3.766E+3,3.777E+3,-1.834E-1,
67600005.000000,3.742E+3,3.773E+3,-5.011E-1,
67700005.000000,3.729E+3,3.768E+3,-6.401E-1,
67800005.000000,3.826E+3,3.764E+3,1.010E+0,
67900005.000000,3.745E+3,3.759E+3,-2.298E-1,
68000005.000000,3.705E+3,3.755E+3,-8.150E-1,
68100005.000000,3.697E+3,3.750E+3,-8.747E-1,
68200005.000000,3.730E+3,3.746E+3,-2.587E-1,
68300005.000000,3.880E+3,3.741E+3,2.224E+0,
68400005.000000,3.700E+3,3.737E+3,-6.105E-1,
68500005.000000,3.755E+3,3.733E+3,3.614E-1,
68600005.000000,3.767E+3,3.729E+3,6.255E-1,
68700005.000000,3.819E+3,3.724E+3,1.531E+0,
68800005.000000,3.782E+3,3.720E+3,1.005E+0,
68900005.000000,3.687E+3,3.716E+3,-4.788E-1,
69000005.000000,3.726E+3,3.712E+3,2.300E-1,
69100005.000000,3.700E+3,3.708E+3,-1.296E-1,
69200005.000000,3.771E+3,3.704E+3,1.094E+0,
69300005.000000,3.753E+3,3.700E+3,8.680E-1,
69400005.000000,3.696E+3,3.696E+3,2.626E-3,
69500005.000000,3.705E+3,3.692E+3,2.154E-1,
69600005.000000,3.768E+3,3.688E+3,1.304E+0,
69700005.000000,3.712E+3,3.684E+3,4.581E-1,
69800005.000000,3.614E+3,3.680E+3,-1.102E+0,
69900005.000000,3.662E+3,3.676E+3,-2.381E-1,
70000005.000000,3.603E+3,3.673E+3,-1.160E+0,
70100005.000000,3.644E+3,3.669E+3,-4.117E-1,
70200005.000000,3.697E+3,3.665E+3,5.243E-1,
70300005.000000,3.618E+3,3.661E+3,-7.218E-1,
70400006.000000,3.710E+3,3.658E+3,8.579E-1,
70500006.000000,3.715E+3,3.654E+3,9.992E-1,
70600006.000000,3.633E+3,3.650E+3,-2.901E-1,
70700006.000000,3.720E+3,3.647E+3,1.199E+0,
70800006.000000,3.689E+3,3.643E+3,7.517E-1,
70900006.000000,3.648E+3,3.640E+3,1.355E-1,
71000006.000000,3.703E+3,3.636E+3,1.096E+0,
71100006.000000,3.533E+3,3.633E+3,-1.680E+0,
71200006.000000,3.560E+3,3.629E+3,-1.163E+0,
71300006.000000,3.667E+3,3.626E+3,6.773E-1,
71400006.000000,3.776E+3,3.623E+3,2.496E+0,
71500006.000000,3.654E+3,3.619E+3,5.751E-1,
71600006.000000,3.630E+3,3.616E+3,2.340E-1,
71700006.000000,3.685E+3,3.613E+3,1.193E+0,
71800006.000000,3.693E+3,3.609E+3,1.377E+0,
71900006.000000,3.581E+3,3.606E+3,-4.187E-1,
72000006.000000,3.637E+3,3.603E+3,5.666E-1,
72100006.000000,3.691E+3,3.600E+3,1.504E+0,
72200006.000000,3.683E+3,3.596E+3,1.426E+0,
72300006.000000,3.623E+3,3.593E+3,4.935E-1,
72400006.000000,3.594E+3,3.590E+3,6.386E-2,
72500006.000000,3.632E+3,3.587E+3,7.455E-1,
72600006.000000,3.751E+3,3.584E+3,2.727E+0,
72700006.000000,3.506E+3,3.581E+3,-1.266E+0,
72800006.000000,3.575E+3,3.578E+3,-4.877E-2,
72900006.000000,3.568E+3,3.575E+3,-1.157E-1,
73000006.000000,3.539E+3,3.572E+3,-5.536E-1,
73100006.000000,3.602E+3,3.569E+3,5.502E-1,
73200006.000000,3.527E+3,3.566E+3,-6.575E-1,
73300006.000000,3.614E+3,3.563E+3,8.460E-1,
73400006.000000,3.663E+3,3.560E+3,1.698E+0,
73500006.000000,3.620E+3,3.557E+3,1.041E+0,
73600006.000000,3.612E+3,3.555E+3,9.558E-1,
73700006.000000,3.567E+3,3.552E+3,2.555E-1,
73800006.000000,3.531E+3,3.549E+3,-3.021E-1,
73900006.000000,3.567E+3,3.546E+3,3.486E-1,
74000006.000000,3.637E+3,3.543E+3,1.552E+0,
74100006.000000,3.633E+3,3.541E+3,1.531E+0,
74200006.000000,3.527E+3,3.538E+3,-1.853E-1,
74300006.000000,3.516E+3,3.535E+3,-3.258E-1,
74400006.000000,3.576E+3,3.533E+3,7.248E-1,
74500006.000000,3.501E+3,3.530E+3,-4.905E-1,
74600006.000000,3.552E+3,3.527E+3,4.127E-1,
74700006.000000,3.469E+3,3.525E+3,-9.475E-1,
74800006.000000,3.418E+3,3.522E+3,-1.783E+0,
74900006.000000,3.565E+3,3.520E+3,7.591E-1,
75000006.000000,3.509E+3,3.517E+3,-1.374E-1,
75100006.000000,3.472E+3,3.515E+3,-7.234E-1,
75200006.000000,3.461E+3,3.512E+3,-8.691E-1,
75300006.000000,3.480E+3,3.510E+3,-5.027E-1,
75400006.000000,3.559E+3,3.507E+3,8.683E-1,
75500006.000000,3.522E+3,3.505E+3,2.904E-1,
75600006.000000,3.542E+3,3.502E+3,6.662E-1,
75700006.000000,3.573E+3,3.500E+3,1.222E+0,
75800006.000000,3.579E+3,3.498E+3,1.361E+0,
75900006.000000,3.593E+3,3.495E+3,1.631E+0,
76000006.000000,3.436E+3,3.493E+3,-9.703E-1,
76100006.000000,3.460E+3,3.491E+3,-5.195E-1,
76200006.000000,3.464E+3,3.488E+3,-4.122E-1,
76300006.000000,3.527E+3,3.486E+3,6.908E-1,
76400006.000000,3.437E+3,3.484E+3,-7.968E-1,
76500006.000000,3.397E+3,3.481E+3,-1.449E+0,
76600006.000000,3.332E+3,3.479E+3,-2.551E+0,
76700006.000000,3.408E+3,3.477E+3,-1.182E+0,
76800006.000000,3.487E+3,3.475E+3,2.061E-1,
76900006.000000,3.365E+3,3.473E+3,-1.856E+0,
77000006.000000,3.448E+3,3.470E+3,-3.832E-1,
77100006.000000,3.397E+3,3.468E+3,-1.224E+0,
77200006.000000,3.363E+3,3.466E+3,-1.780E+0,
77300006.000000,3.428E+3,3.464E+3,-6.171E-1,
77400006.000000,3.472E+3,3.462E+3,1.690E-1,
77500006.000000,3.507E+3,3.460E+3,7.942E-1,
77600006.000000,3.549E+3,3.458E+3,1.529E+0,
77700006.000000,3.497E+3,3.456E+3,6.955E-1,
77800006.000000,3.432E+3,3.454E+3,-3.730E-1,
77900006.000000,3.484E+3,3.452E+3,5.448E-1,
78000006.000000,3.376E+3,3.450E+3,-1.271E+0,
78100006.000000,3.450E+3,3.448E+3,3.613E-2,
78200006.000000,3.464E+3,3.446E+3,3.072E-1,
78300006.000000,3.463E+3,3.444E+3,3.233E-1,
78400006.000000,3.574E+3,3.442E+3,2.207E+0,
78500006.000000,3.352E+3,3.440E+3,-1.522E+0,
78600006.000000,3.466E+3,3.438E+3,4.715E-1,
78700006.000000,3.240E+3,3.436E+3,-3.450E+0,
78800006.000000,3.359E+3,3.434E+3,-1.303E+0,
78900006.000000,3.406E+3,3.433E+3,-4.565E-1,
79000006.000000,3.453E+3,3.431E+3,3.777E-1,
79100006.000000,3.444E+3,3.429E+3,2.559E-1,
79200006.000000,3.399E+3,3.427E+3,-4.833E-1,
79300006.000000,3.459E+3,3.425E+3,5.716E-1,
79400006.000000,3.463E+3,3.424E+3,6.694E-1,
79500006.000000,3.435E+3,3.422E+3,2.245E-1,
79600006.000000,3.349E+3,3.420E+3,-1.228E+0,
79700006.000000,3.374E+3,3.418E+3,-7.636E-1,
79800006.000000,3.400E+3,3.417E+3,-2.853E-1,
79900006.000000,3.404E+3,3.415E+3,-1.873E-1,
80000006.000000,3.435E+3,3.413E+3,3.714E-1,
80100006.000000,3.368E+3,3.412E+3,-7.504E-1,
80200006.000000,3.375E+3,3.410E+3,-6.005E-1,
80300006.000000,3.390E+3,3.408E+3,-3.131E-1,
80400006.000000,3.412E+3,3.407E+3,9.263E-2,
80500006.000000,3.500E+3,3.405E+3,1.606E+0,
80600006.000000,3.389E+3,3.403E+3,-2.465E-1,
80700006.000000,3.441E+3,3.402E+3,6.692E-1,
80800006.000000,3.423E+3,3.400E+3,3.904E-1,
80900006.000000,3.308E+3,3.399E+3,-1.575E+0,
81000006.000000,3.527E+3,3.397E+3,2.189E+0,
81100006.000000,3.356E+3,3.395E+3,-6.813E-1,
81200006.000000,3.438E+3,3.394E+3,7.516E-1,
81300006.000000,3.353E+3,3.392E+3,-6.805E-1,
81400006.000000,3.352E+3,3.391E+3,-6.717E-1,
81500006.000000,3.371E+3,3.389E+3,-3.167E-1,
81600006.000000,3.428E+3,3.388E+3,6.849E-1,
81700006.000000,3.398E+3,3.386E+3,1.986E-1,
81800006.000000,3.394E+3,3.385E+3,1.552E-1,
81900006.000000,3.442E+3,3.384E+3,9.971E-1,
82000006.000000,3.391E+3,3.382E+3,1.535E-1,
82100006.000000,3.339E+3,3.381E+3,-7.205E-1,
82200006.000000,3.445E+3,3.379E+3,1.121E+0,
82300006.000000,3.394E+3,3.378E+3,2.780E-1,
82400006.000000,3.389E+3,3.376E+3,2.163E-1,
82500006.000000,3.407E+3,3.375E+3,5.478E-1,
82600006.000000,3.383E+3,3.374E+3,1.608E-1,
82700006.000000,3.309E+3,3.372E+3,-1.100E+0,
82800006.000000,3.385E+3,3.371E+3,2.417E-1,
82900006.000000,3.339E+3,3.370E+3,-5.295E-1,
83000006.000000,3.277E+3,3.368E+3,-1.594E+0,
83100006.000000,3.384E+3,3.367E+3,2.932E-1,
83200007.000000,3.370E+3,3.366E+3,7.519E-2,
83300007.000000,3.401E+3,3.364E+3,6.287E-1,
83400007.000000,3.393E+3,3.363E+3,5.142E-1,
83500007.000000,3.201E+3,3.362E+3,-2.842E+0,
83600007.000000,3.392E+3,3.361E+3,5.408E-1,
83700007.000000,3.391E+3,3.359E+3,5.453E-1,
83800007.000000,3.239E+3,3.358E+3,-2.091E+0,
83900007.000000,3.414E+3,3.357E+3,9.796E-1,
84000007.000000,3.403E+3,3.356E+3,8.137E-1,
84100007.000000,3.307E+3,3.354E+3,-8.228E-1,
84200007.000000,3.334E+3,3.353E+3,-3.309E-1,
84300007.000000,3.397E+3,3.352E+3,7.736E-1,
84400007.000000,3.439E+3,3.351E+3,1.505E+0,
84500007.000000,3.262E+3,3.350E+3,-1.533E+0,
84600007.000000,3.362E+3,3.348E+3,2.350E-1,
84700007.000000,3.309E+3,3.347E+3,-6.643E-1,
84800007.000000,3.280E+3,3.346E+3,-1.154E+0,
84900007.000000,3.211E+3,3.345E+3,-2.363E+0,
85000007.000000,3.234E+3,3.344E+3,-1.931E+0,
85100007.000000,3.306E+3,3.343E+3,-6.377E-1,
85200007.000000,3.216E+3,3.342E+3,-2.214E+0,
85300007.000000,3.284E+3,3.340E+3,-9.850E-1,
85400007.000000,3.352E+3,3.339E+3,2.185E-1,
85500007.000000,3.339E+3,3.338E+3,1.276E-2,
85600007.000000,3.227E+3,3.337E+3,-1.940E+0,
85700007.000000,3.413E+3,3.336E+3,1.316E+0,
85800007.000000,3.290E+3,3.335E+3,-7.854E-1,
85900007.000000,3.437E+3,3.334E+3,1.757E+0,
86000007.000000,3.316E+3,3.333E+3,-2.944E-1,
86100007.000000,3.361E+3,3.332E+3,5.016E-1,
86200007.000000,3.317E+3,3.331E+3,-2.412E-1,
86300007.000000,3.285E+3,3.330E+3,-7.829E-1,
86400007.000000,3.288E+3,3.329E+3,-7.126E-1,
86500007.000000,3.337E+3,3.328E+3,1.583E-1,
86600007.000000,3.343E+3,3.327E+3,2.791E-1,
86700007.000000,3.292E+3,3.326E+3,-5.904E-1,
86800007.000000,3.389E+3,3.325E+3,1.101E+0,
86900007.000000,3.268E+3,3.324E+3,-9.782E-1,
87000007.000000,3.340E+3,3.323E+3,2.949E-1,
87100007.000000,3.338E+3,3.322E+3,2.769E-1,
87200007.000000,3.300E+3,3.321E+3,-3.665E-1,
87300007.000000,3.323E+3,3.320E+3,5.006E-2,
87400007.000000,3.332E+3,3.319E+3,2.221E-1,
87500007.000000,3.424E+3,3.318E+3,1.807E+0,
87600007.000000,3.241E+3,3.317E+3,-1.341E+0,
87700007.000000,3.368E+3,3.316E+3,8.887E-1,
87800007.000000,3.208E+3,3.316E+3,-1.898E+0,
87900007.000000,3.313E+3,3.315E+3,-2.825E-2,
88000007.000000,3.289E+3,3.314E+3,-4.313E-1,
88100007.000000,3.296E+3,3.313E+3,-2.936E-1,
88200007.000000,3.312E+3,3.312E+3,3.394E-4,
88300007.000000,3.313E+3,3.311E+3,3.279E-2,
88400007.000000,3.298E+3,3.310E+3,-2.133E-1,
88500007.000000,3.315E+3,3.309E+3,9.730E-2,
88600007.000000,3.251E+3,3.309E+3,-1.009E+0,
88700007.000000,3.307E+3,3.308E+3,-1.235E-2,
88800007.000000,3.262E+3,3.307E+3,-7.857E-1,
88900007.000000,3.418E+3,3.306E+3,1.915E+0,
89000007.000000,3.274E+3,3.305E+3,-5.458E-1,
89100007.000000,3.341E+3,3.304E+3,6.329E-1,
89200007.000000,3.440E+3,3.304E+3,2.325E+0,
89300007.000000,3.397E+3,3.303E+3,1.616E+0,
89400007.000000,3.427E+3,3.302E+3,2.135E+0,
89500007.000000,3.374E+3,3.301E+3,1.253E+0,
89600007.000000,3.308E+3,3.300E+3,1.314E-1,
89700007.000000,3.231E+3,3.300E+3,-1.208E+0,
89800007.000000,3.292E+3,3.299E+3,-1.203E-1,
89900007.000000,3.208E+3,3.298E+3,-1.591E+0,
90000007.000000,3.300E+3,3.297E+3,4.559E-2,
90100007.000000,3.267E+3,3.297E+3,-5.184E-1,
90200007.000000,3.283E+3,3.296E+3,-2.249E-1,
90300007.000000,3.394E+3,3.295E+3,1.697E+0,
90400007.000000,3.229E+3,3.294E+3,-1.151E+0,
90500007.000000,3.343E+3,3.294E+3,8.529E-1,
90600007.000000,3.236E+3,3.293E+3,-1.001E+0,
90700007.000000,3.216E+3,3.292E+3,-1.345E+0,
90800007.000000,3.271E+3,3.292E+3,-3.592E-1,
90900007.000000,3.259E+3,3.291E+3,-5.577E-1,
91000007.000000,3.335E+3,3.290E+3,7.768E-1,
91100007.000000,3.268E+3,3.289E+3,-3.752E-1,
91200007.000000,3.245E+3,3.289E+3,-7.682E-1,
91300007.000000,3.304E+3,3.288E+3,2.770E-1,
91400007.000000,3.266E+3,3.287E+3,-3.745E-1,
91500007.000000,3.347E+3,3.287E+3,1.042E+0,
91600007.000000,3.260E+3,3.286E+3,-4.565E-1,
91700007.000000,3.413E+3,3.285E+3,2.184E+0,
91800007.000000,3.213E+3,3.285E+3,-1.266E+0,
91900007.000000,3.258E+3,3.284E+3,-4.573E-1,
92000007.000000,3.337E+3,3.283E+3,9.268E-1,
92100007.000000,3.319E+3,3.283E+3,6.280E-1,
92200007.000000,3.318E+3,3.282E+3,6.217E-1,
92300007.000000,3.266E+3,3.282E+3,-2.722E-1,
92400007.000000,3.227E+3,3.281E+3,-9.494E-1,
92500007.000000,3.219E+3,3.280E+3,-1.081E+0,
92600007.000000,3.281E+3,3.280E+3,2.265E-2,
92700007.000000,3.223E+3,3.279E+3,-9.881E-1,
92800007.000000,3.311E+3,3.278E+3,5.650E-1,
92900007.000000,3.259E+3,3.278E+3,-3.309E-1,
93000007.000000,3.428E+3,3.277E+3,2.574E+0,
93100007.000000,3.248E+3,3.277E+3,-5.037E-1,
93200007.000000,3.252E+3,3.276E+3,-4.230E-1,
93300007.000000,3.216E+3,3.276E+3,-1.050E+0,
93400007.000000,3.200E+3,3.275E+3,-1.325E+0,
93500007.000000,3.281E+3,3.274E+3,1.153E-1,
93600007.000000,3.286E+3,3.274E+3,2.123E-1,
93700007.000000,3.223E+3,3.273E+3,-8.855E-1,
93800007.000000,3.290E+3,3.273E+3,3.014E-1,
93900007.000000,3.263E+3,3.272E+3,-1.603E-1,
94000007.000000,3.302E+3,3.272E+3,5.288E-1,
94100007.000000,3.219E+3,3.271E+3,-9.177E-1,
94200007.000000,3.206E+3,3.271E+3,-1.140E+0,
94300007.000000,3.259E+3,3.270E+3,-1.926E-1,
94400007.000000,3.270E+3,3.269E+3,9.410E-3,
94500007.000000,3.357E+3,3.269E+3,1.520E+0,
94600007.000000,3.258E+3,3.268E+3,-1.824E-1,
94700007.000000,3.213E+3,3.268E+3,-9.685E-1,
94800007.000000,3.331E+3,3.267E+3,1.102E+0,
94900007.000000,3.222E+3,3.267E+3,-7.905E-1,
95000007.000000,3.196E+3,3.266E+3,-1.245E+0,
95100007.000000,3.257E+3,3.266E+3,-1.553E-1,
95200007.000000,3.354E+3,3.265E+3,1.530E+0,
95300007.000000,3.187E+3,3.265E+3,-1.379E+0,
95400007.000000,3.286E+3,3.264E+3,3.771E-1,
95500007.000000,3.238E+3,3.264E+3,-4.551E-1,
95600007.000000,3.171E+3,3.263E+3,-1.641E+0,
95700007.000000,3.254E+3,3.263E+3,-1.567E-1,
95800007.000000,3.259E+3,3.262E+3,-6.066E-2,
95900007.000000,3.211E+3,3.262E+3,-8.999E-1,
96000008.000000,3.255E+3,3.262E+3,-1.144E-1,
96100008.000000,3.274E+3,3.261E+3,2.261E-1,
96200008.000000,3.132E+3,3.261E+3,-2.298E+0,
96300008.000000,3.271E+3,3.260E+3,1.897E-1,
