Water (400mA 1ms)

Labels,Decay63,Decay63F1,Decay63F1R,
Type,Time Scan,Exponential Fit Time Scan,Weighted Residuals Time Scan,
Comment,,,,
Start,0.00,1.1E06,1.1E06,
Stop,99900008.000000,99900008.000000,99900008.000000,
Step,1E05,1E05,1E05,
Fixed/Offset, , , ,
XAxis,Time,Time,Time,
YAxis,Counts,Counts,Counts,

4.55E07,3.405E+3,3.398E+3,1.206E-1,
4.56E07,3.445E+3,3.396E+3,8.328E-1,
4.57E07,3.431E+3,3.394E+3,6.266E-1,
4.58E07,3.432E+3,3.392E+3,6.745E-1,
4.59E07,3.432E+3,3.391E+3,7.052E-1,
4.6E07,3.464E+3,3.389E+3,1.276E+0,
4.61E07,3.431E+3,3.387E+3,7.488E-1,
4.62E07,3.412E+3,3.385E+3,4.557E-1,
4.63E07,3.413E+3,3.384E+3,5.025E-1,
4.64E07,3.432E+3,3.382E+3,8.548E-1,
4.65E07,3.368E+3,3.380E+3,-2.104E-1,
4.66E07,3.368E+3,3.379E+3,-1.812E-1,
4.67E07,3.350E+3,3.377E+3,-4.636E-1,
4.68E07,3.485E+3,3.375E+3,1.861E+0,
4.69E07,3.389E+3,3.374E+3,2.661E-1,
4.7E07,3.305E+3,3.372E+3,-1.163E+0,
4.71E07,3.354E+3,3.370E+3,-2.805E-1,
4.72E07,3.472E+3,3.369E+3,1.754E+0,
4.73E07,3.322E+3,3.367E+3,-7.813E-1,
4.74E07,3.300E+3,3.365E+3,-1.139E+0,
4.75E07,3.319E+3,3.364E+3,-7.788E-1,
4.76E07,3.410E+3,3.362E+3,8.167E-1,
4.77E07,3.276E+3,3.361E+3,-1.481E+0,
4.78E07,3.340E+3,3.359E+3,-3.326E-1,
4.79E07,3.415E+3,3.358E+3,9.805E-1,
4.8E07,3.249E+3,3.356E+3,-1.881E+0,
4.81E07,3.349E+3,3.355E+3,-9.835E-2,
4.82E07,3.518E+3,3.353E+3,2.778E+0,
4.83E07,3.377E+3,3.352E+3,4.348E-1,
4.84E07,3.436E+3,3.350E+3,1.463E+0,
4.85E07,3.396E+3,3.349E+3,8.096E-1,
4.86E07,3.354E+3,3.347E+3,1.142E-1,
4.87E07,3.383E+3,3.346E+3,6.368E-1,
4.88E07,3.324E+3,3.345E+3,-3.564E-1,
4.89E07,3.354E+3,3.343E+3,1.875E-1,
4.9E07,3.366E+3,3.342E+3,4.179E-1,
4.91E07,3.268E+3,3.340E+3,-1.266E+0,
4.92E07,3.353E+3,3.339E+3,2.417E-1,
4.93E07,3.404E+3,3.338E+3,1.137E+0,
4.94E07,3.357E+3,3.336E+3,3.572E-1,
4.95E07,3.244E+3,3.335E+3,-1.597E+0,
4.96E07,3.260E+3,3.334E+3,-1.290E+0,
4.97E07,3.336E+3,3.332E+3,6.345E-2,
4.98E07,3.292E+3,3.331E+3,-6.803E-1,
4.99E07,3.413E+3,3.330E+3,1.425E+0,
5E07,3.278E+3,3.328E+3,-8.814E-1,
5.01E07,3.352E+3,3.327E+3,4.285E-1,
5.02E07,3.296E+3,3.326E+3,-5.214E-1,
5.03E07,3.312E+3,3.325E+3,-2.204E-1,
5.04E07,3.329E+3,3.323E+3,9.625E-2,
5.05E07,3.375E+3,3.322E+3,9.085E-1,
5.06E07,3.321E+3,3.321E+3,0.000E+0,
5.07E07,3.291E+3,3.320E+3,-5.019E-1,
5.08E07,3.347E+3,3.319E+3,4.910E-1,
5.09E07,3.397E+3,3.317E+3,1.366E+0,
5.1E07,3.323E+3,3.316E+3,1.175E-1,
5.11E07,3.261E+3,3.315E+3,-9.466E-1,
5.12E07,3.223E+3,3.314E+3,-1.601E+0,
5.13E07,3.311E+3,3.313E+3,-3.040E-2,
5.14E07,3.412E+3,3.312E+3,1.719E+0,
5.15E07,3.313E+3,3.310E+3,4.382E-2,
5.16E07,3.400E+3,3.309E+3,1.555E+0,
5.17E07,3.340E+3,3.308E+3,5.495E-1,
5.18E07,3.211E+3,3.307E+3,-1.697E+0,
5.19E07,3.302E+3,3.306E+3,-7.043E-2,
5.2E07,3.273E+3,3.305E+3,-5.587E-1,
5.21E07,3.378E+3,3.304E+3,1.275E+0,
5.22E07,3.310E+3,3.303E+3,1.248E-1,
5.23E07,3.313E+3,3.302E+3,1.953E-1,
5.24E07,3.367E+3,3.301E+3,1.142E+0,
5.25E07,3.281E+3,3.300E+3,-3.259E-1,
5.26E07,3.362E+3,3.299E+3,1.093E+0,
5.27E07,3.330E+3,3.298E+3,5.612E-1,
5.28E07,3.384E+3,3.297E+3,1.502E+0,
5.29E07,3.250E+3,3.296E+3,-7.997E-1,
5.3E07,3.235E+3,3.295E+3,-1.048E+0,
5.31E07,3.329E+3,3.294E+3,6.135E-1,
5.32E07,3.357E+3,3.293E+3,1.111E+0,
5.33E07,3.271E+3,3.292E+3,-3.610E-1,
5.34E07,3.326E+3,3.291E+3,6.125E-1,
5.35E07,3.266E+3,3.290E+3,-4.150E-1,
5.36E07,3.275E+3,3.289E+3,-2.406E-1,
5.37E07,3.284E+3,3.288E+3,-6.677E-2,
5.38E07,3.313E+3,3.287E+3,4.536E-1,
5.39E07,3.248E+3,3.286E+3,-6.661E-1,
5.4E07,3.326E+3,3.285E+3,7.102E-1,
5.41E07,3.304E+3,3.284E+3,3.456E-1,
5.42E07,3.303E+3,3.283E+3,3.440E-1,
5.43E07,3.306E+3,3.282E+3,4.117E-1,
5.44E07,3.377E+3,3.281E+3,1.644E+0,
5.45E07,3.279E+3,3.281E+3,-2.722E-2,
5.46E07,3.234E+3,3.280E+3,-8.033E-1,
5.47E07,3.286E+3,3.279E+3,1.253E-1,
5.48E07,3.217E+3,3.278E+3,-1.075E+0,
5.49E07,3.162E+3,3.277E+3,-2.047E+0,
5.5E07,3.252E+3,3.276E+3,-4.253E-1,
5.51E07,3.299E+3,3.275E+3,4.106E-1,
5.52E07,3.153E+3,3.275E+3,-2.165E+0,
5.53E07,3.219E+3,3.274E+3,-9.651E-1,
5.54E07,3.244E+3,3.273E+3,-5.081E-1,
5.55E07,3.217E+3,3.272E+3,-9.719E-1,
5.56E07,3.302E+3,3.271E+3,5.339E-1,
5.57E07,3.283E+3,3.271E+3,2.178E-1,
5.58E07,3.266E+3,3.270E+3,-6.524E-2,
5.59E07,3.292E+3,3.269E+3,4.019E-1,
5.6E07,3.297E+3,3.268E+3,5.022E-1,
5.61E07,3.162E+3,3.267E+3,-1.874E+0,
5.62E07,3.191E+3,3.267E+3,-1.339E+0,
5.63E07,3.307E+3,3.266E+3,7.153E-1,
5.64E07,3.273E+3,3.265E+3,1.379E-1,
5.65E07,3.246E+3,3.264E+3,-3.223E-1,
5.66E07,3.360E+3,3.264E+3,1.663E+0,
5.67E07,3.288E+3,3.263E+3,4.380E-1,
5.68E07,3.153E+3,3.262E+3,-1.944E+0,
5.69E07,3.268E+3,3.261E+3,1.149E-1,
5.7E07,3.156E+3,3.261E+3,-1.864E+0,
5.71E07,3.366E+3,3.260E+3,1.827E+0,
5.72E07,3.329E+3,3.259E+3,1.208E+0,
5.73E07,3.332E+3,3.259E+3,1.272E+0,
5.74E07,3.285E+3,3.258E+3,4.728E-1,
5.75E07,3.237E+3,3.257E+3,-3.553E-1,
5.76E07,3.173E+3,3.257E+3,-1.483E+0,
5.77E07,3.259E+3,3.256E+3,5.512E-2,
5.78E07,3.220E+3,3.255E+3,-6.200E-1,
5.79E07,3.362E+3,3.255E+3,1.854E+0,
5.8E07,3.226E+3,3.254E+3,-4.904E-1,
5.81E07,3.361E+3,3.253E+3,1.859E+0,
5.82E07,3.205E+3,3.253E+3,-8.399E-1,
5.83E07,3.205E+3,3.252E+3,-8.285E-1,
5.84E07,3.270E+3,3.251E+3,3.276E-1,
5.85E07,3.268E+3,3.251E+3,3.038E-1,
5.86E07,3.311E+3,3.250E+3,1.060E+0,
5.87E07,3.238E+3,3.249E+3,-2.000E-1,
5.88E07,3.269E+3,3.249E+3,3.540E-1,
5.89E07,3.305E+3,3.248E+3,9.889E-1,
5.9E07,3.178E+3,3.248E+3,-1.234E+0,
5.91E07,3.222E+3,3.247E+3,-4.393E-1,
5.92E07,3.352E+3,3.246E+3,1.825E+0,
5.93E07,3.279E+3,3.246E+3,5.807E-1,
5.94E07,3.216E+3,3.245E+3,-5.142E-1,
5.95E07,3.244E+3,3.245E+3,-1.009E-2,
5.96E07,3.232E+3,3.244E+3,-2.110E-1,
5.97E07,3.242E+3,3.243E+3,-2.497E-2,
5.98E07,3.325E+3,3.243E+3,1.425E+0,
5.99E07,3.278E+3,3.242E+3,6.237E-1,
6E07,3.194E+3,3.242E+3,-8.445E-1,
6.01E07,3.328E+3,3.241E+3,1.505E+0,
6.02E07,3.203E+3,3.241E+3,-6.648E-1,
6.03E07,3.232E+3,3.240E+3,-1.421E-1,
6.04E07,3.294E+3,3.240E+3,9.490E-1,
6.05E07,3.232E+3,3.239E+3,-1.231E-1,
6.06E07,3.241E+3,3.238E+3,4.454E-2,
6.07E07,3.172E+3,3.238E+3,-1.171E+0,
6.08E07,3.249E+3,3.237E+3,2.033E-1,
6.09E07,3.297E+3,3.237E+3,1.047E+0,
6.1E07,3.196E+3,3.236E+3,-7.142E-1,
6.11E07,3.270E+3,3.236E+3,5.969E-1,
6.12E07,3.142E+3,3.235E+3,-1.666E+0,
6.13E07,3.204E+3,3.235E+3,-5.451E-1,
6.14E07,3.251E+3,3.234E+3,2.919E-1,
6.15E07,3.249E+3,3.234E+3,2.656E-1,
6.16E07,3.209E+3,3.233E+3,-4.302E-1,
6.17E07,3.162E+3,3.233E+3,-1.261E+0,
6.18E07,3.229E+3,3.232E+3,-5.988E-2,
6.19E07,3.290E+3,3.232E+3,1.012E+0,
6.2E07,3.302E+3,3.231E+3,1.228E+0,
6.21E07,3.276E+3,3.231E+3,7.866E-1,
6.22E07,3.355E+3,3.231E+3,2.149E+0,
6.23E07,3.202E+3,3.230E+3,-4.957E-1,
6.24E07,3.218E+3,3.230E+3,-2.043E-1,
6.25E07,3.207E+3,3.229E+3,-3.909E-1,
6.26E07,3.283E+3,3.229E+3,9.480E-1,
6.27E07,3.180E+3,3.228E+3,-8.554E-1,
6.28E07,3.186E+3,3.228E+3,-7.404E-1,
6.29E07,3.236E+3,3.227E+3,1.520E-1,
6.3E07,3.302E+3,3.227E+3,1.307E+0,
6.31E07,3.107E+3,3.226E+3,-2.144E+0,
6.32E07,3.211E+3,3.226E+3,-2.656E-1,
6.33E07,3.230E+3,3.226E+3,7.698E-2,
6.34E07,3.137E+3,3.225E+3,-1.575E+0,
6.35E07,3.289E+3,3.225E+3,1.120E+0,
6.36E07,3.170E+3,3.224E+3,-9.656E-1,
6.37E07,3.258E+3,3.224E+3,5.964E-1,
6.38E07,3.216E+3,3.224E+3,-1.331E-1,
6.39E07,3.243E+3,3.223E+3,3.487E-1,
64000005.000000,3.226E+3,3.223E+3,5.742E-2,
64100005.000000,3.203E+3,3.222E+3,-3.417E-1,
64200005.000000,3.226E+3,3.222E+3,7.141E-2,
64300005.000000,3.297E+3,3.222E+3,1.314E+0,
64400005.000000,3.256E+3,3.221E+3,6.105E-1,
64500005.000000,3.271E+3,3.221E+3,8.781E-1,
64600005.000000,3.184E+3,3.220E+3,-6.450E-1,
64700005.000000,3.258E+3,3.220E+3,6.655E-1,
64800005.000000,3.195E+3,3.220E+3,-4.359E-1,
64900005.000000,3.333E+3,3.219E+3,1.970E+0,
65000005.000000,3.134E+3,3.219E+3,-1.516E+0,
65100005.000000,3.286E+3,3.219E+3,1.177E+0,
65200005.000000,3.207E+3,3.218E+3,-1.971E-1,
65300005.000000,3.347E+3,3.218E+3,2.233E+0,
65400005.000000,3.315E+3,3.217E+3,1.694E+0,
65500005.000000,3.127E+3,3.217E+3,-1.611E+0,
65600005.000000,3.257E+3,3.217E+3,7.055E-1,
65700005.000000,3.208E+3,3.216E+3,-1.481E-1,
65800005.000000,3.340E+3,3.216E+3,2.145E+0,
65900005.000000,3.077E+3,3.216E+3,-2.500E+0,
66000005.000000,3.156E+3,3.215E+3,-1.057E+0,
66100005.000000,3.114E+3,3.215E+3,-1.810E+0,
66200005.000000,3.298E+3,3.215E+3,1.451E+0,
66300005.000000,3.192E+3,3.214E+3,-3.956E-1,
66400005.000000,3.232E+3,3.214E+3,3.163E-1,
66500005.000000,3.178E+3,3.214E+3,-6.331E-1,
66600005.000000,3.159E+3,3.213E+3,-9.673E-1,
66700005.000000,3.244E+3,3.213E+3,5.435E-1,
66800005.000000,3.228E+3,3.213E+3,2.688E-1,
66900005.000000,3.241E+3,3.212E+3,5.022E-1,
67000005.000000,3.224E+3,3.212E+3,2.096E-1,
67100005.000000,3.138E+3,3.212E+3,-1.317E+0,
67200005.000000,3.221E+3,3.211E+3,1.678E-1,
67300005.000000,3.164E+3,3.211E+3,-8.386E-1,
67400005.000000,3.333E+3,3.211E+3,2.116E+0,
67500005.000000,3.270E+3,3.211E+3,1.039E+0,
67600005.000000,3.221E+3,3.210E+3,1.891E-1,
67700005.000000,3.090E+3,3.210E+3,-2.158E+0,
67800005.000000,3.181E+3,3.210E+3,-5.085E-1,
67900005.000000,3.264E+3,3.209E+3,9.559E-1,
68000005.000000,3.250E+3,3.209E+3,7.175E-1,
68100005.000000,3.177E+3,3.209E+3,-5.644E-1,
68200005.000000,3.240E+3,3.209E+3,5.529E-1,
68300005.000000,3.189E+3,3.208E+3,-3.408E-1,
68400005.000000,3.295E+3,3.208E+3,1.516E+0,
68500005.000000,3.200E+3,3.208E+3,-1.359E-1,
68600005.000000,3.148E+3,3.207E+3,-1.059E+0,
68700005.000000,3.159E+3,3.207E+3,-8.565E-1,
68800005.000000,3.220E+3,3.207E+3,2.314E-1,
68900005.000000,3.310E+3,3.207E+3,1.797E+0,
69000005.000000,3.184E+3,3.206E+3,-3.958E-1,
69100005.000000,3.163E+3,3.206E+3,-7.659E-1,
69200005.000000,3.199E+3,3.206E+3,-1.204E-1,
69300005.000000,3.167E+3,3.206E+3,-6.850E-1,
69400005.000000,3.249E+3,3.205E+3,7.668E-1,
69500005.000000,3.158E+3,3.205E+3,-8.370E-1,
69600005.000000,3.266E+3,3.205E+3,1.071E+0,
69700005.000000,3.226E+3,3.205E+3,3.779E-1,
69800005.000000,3.162E+3,3.204E+3,-7.520E-1,
69900005.000000,3.075E+3,3.204E+3,-2.327E+0,
70000005.000000,3.266E+3,3.204E+3,1.088E+0,
70100005.000000,3.292E+3,3.204E+3,1.542E+0,
70200005.000000,3.214E+3,3.203E+3,1.886E-1,
70300005.000000,3.108E+3,3.203E+3,-1.705E+0,
70400006.000000,3.177E+3,3.203E+3,-4.583E-1,
70500006.000000,3.151E+3,3.203E+3,-9.192E-1,
70600006.000000,3.143E+3,3.202E+3,-1.059E+0,
70700006.000000,3.171E+3,3.202E+3,-5.529E-1,
70800006.000000,3.152E+3,3.202E+3,-8.889E-1,
70900006.000000,3.139E+3,3.202E+3,-1.119E+0,
71000006.000000,3.201E+3,3.201E+3,-8.009E-3,
71100006.000000,3.219E+3,3.201E+3,3.132E-1,
71200006.000000,3.280E+3,3.201E+3,1.379E+0,
71300006.000000,3.226E+3,3.201E+3,4.439E-1,
71400006.000000,3.260E+3,3.201E+3,1.041E+0,
71500006.000000,3.103E+3,3.200E+3,-1.748E+0,
71600006.000000,3.074E+3,3.200E+3,-2.275E+0,
71700006.000000,3.276E+3,3.200E+3,1.329E+0,
71800006.000000,3.307E+3,3.200E+3,1.866E+0,
71900006.000000,3.231E+3,3.200E+3,5.541E-1,
72000006.000000,3.257E+3,3.199E+3,1.011E+0,
72100006.000000,3.130E+3,3.199E+3,-1.235E+0,
72200006.000000,3.188E+3,3.199E+3,-1.928E-1,
72300006.000000,3.187E+3,3.199E+3,-2.070E-1,
72400006.000000,3.164E+3,3.198E+3,-6.131E-1,
72500006.000000,3.150E+3,3.198E+3,-8.603E-1,
72600006.000000,3.136E+3,3.198E+3,-1.109E+0,
72700006.000000,3.134E+3,3.198E+3,-1.141E+0,
72800006.000000,3.295E+3,3.198E+3,1.695E+0,
72900006.000000,3.143E+3,3.198E+3,-9.722E-1,
73000006.000000,3.228E+3,3.197E+3,5.401E-1,
73100006.000000,3.166E+3,3.197E+3,-5.532E-1,
73200006.000000,3.111E+3,3.197E+3,-1.541E+0,
73300006.000000,3.190E+3,3.197E+3,-1.195E-1,
73400006.000000,3.172E+3,3.197E+3,-4.362E-1,
73500006.000000,3.232E+3,3.196E+3,6.265E-1,
73600006.000000,3.143E+3,3.196E+3,-9.490E-1,
73700006.000000,3.232E+3,3.196E+3,6.329E-1,
73800006.000000,3.251E+3,3.196E+3,9.674E-1,
73900006.000000,3.170E+3,3.196E+3,-4.558E-1,
74000006.000000,3.280E+3,3.195E+3,1.476E+0,
74100006.000000,3.243E+3,3.195E+3,8.374E-1,
74200006.000000,3.129E+3,3.195E+3,-1.182E+0,
74300006.000000,3.287E+3,3.195E+3,1.605E+0,
74400006.000000,3.197E+3,3.195E+3,3.893E-2,
74500006.000000,3.106E+3,3.195E+3,-1.590E+0,
74600006.000000,3.229E+3,3.194E+3,6.078E-1,
74700006.000000,3.244E+3,3.194E+3,8.727E-1,
74800006.000000,3.195E+3,3.194E+3,1.535E-2,
74900006.000000,3.207E+3,3.194E+3,2.301E-1,
75000006.000000,3.247E+3,3.194E+3,9.335E-1,
75100006.000000,3.145E+3,3.194E+3,-8.674E-1,
75200006.000000,3.149E+3,3.193E+3,-7.928E-1,
75300006.000000,3.274E+3,3.193E+3,1.410E+0,
75400006.000000,3.285E+3,3.193E+3,1.602E+0,
75500006.000000,3.090E+3,3.193E+3,-1.853E+0,
75600006.000000,3.271E+3,3.193E+3,1.366E+0,
75700006.000000,3.172E+3,3.193E+3,-3.677E-1,
75800006.000000,3.244E+3,3.193E+3,9.032E-1,
75900006.000000,3.173E+3,3.192E+3,-3.445E-1,
76000006.000000,3.232E+3,3.192E+3,6.990E-1,
76100006.000000,3.121E+3,3.192E+3,-1.273E+0,
76200006.000000,3.208E+3,3.192E+3,2.831E-1,
76300006.000000,3.192E+3,3.192E+3,3.202E-3,
76400006.000000,3.179E+3,3.192E+3,-2.248E-1,
76500006.000000,3.197E+3,3.192E+3,9.671E-2,
76600006.000000,3.154E+3,3.191E+3,-6.658E-1,
76700006.000000,3.204E+3,3.191E+3,2.253E-1,
76800006.000000,3.213E+3,3.191E+3,3.862E-1,
76900006.000000,3.198E+3,3.191E+3,1.243E-1,
77000006.000000,3.197E+3,3.191E+3,1.091E-1,
77100006.000000,3.176E+3,3.191E+3,-2.608E-1,
77200006.000000,3.205E+3,3.191E+3,2.550E-1,
77300006.000000,3.085E+3,3.190E+3,-1.898E+0,
77400006.000000,3.184E+3,3.190E+3,-1.116E-1,
77500006.000000,3.151E+3,3.190E+3,-6.977E-1,
77600006.000000,3.124E+3,3.190E+3,-1.181E+0,
77700006.000000,3.183E+3,3.190E+3,-1.224E-1,
77800006.000000,3.172E+3,3.190E+3,-3.156E-1,
77900006.000000,3.159E+3,3.190E+3,-5.453E-1,
78000006.000000,3.169E+3,3.190E+3,-3.646E-1,
78100006.000000,3.159E+3,3.189E+3,-5.408E-1,
78200006.000000,3.069E+3,3.189E+3,-2.171E+0,
78300006.000000,3.172E+3,3.189E+3,-3.045E-1,
78400006.000000,3.203E+3,3.189E+3,2.469E-1,
78500006.000000,3.130E+3,3.189E+3,-1.053E+0,
78600006.000000,3.133E+3,3.189E+3,-9.966E-1,
78700006.000000,3.089E+3,3.189E+3,-1.793E+0,
78800006.000000,3.219E+3,3.189E+3,5.367E-1,
78900006.000000,3.203E+3,3.188E+3,2.574E-1,
79000006.000000,3.162E+3,3.188E+3,-4.680E-1,
79100006.000000,3.123E+3,3.188E+3,-1.167E+0,
79200006.000000,3.158E+3,3.188E+3,-5.353E-1,
79300006.000000,3.168E+3,3.188E+3,-3.548E-1,
79400006.000000,3.239E+3,3.188E+3,8.986E-1,
79500006.000000,3.222E+3,3.188E+3,6.034E-1,
79600006.000000,3.249E+3,3.188E+3,1.077E+0,
79700006.000000,3.171E+3,3.188E+3,-2.935E-1,
79800006.000000,3.200E+3,3.187E+3,2.224E-1,
79900006.000000,3.167E+3,3.187E+3,-3.609E-1,
80000006.000000,3.207E+3,3.187E+3,3.496E-1,
80100006.000000,3.174E+3,3.187E+3,-2.325E-1,
80200006.000000,3.227E+3,3.187E+3,7.043E-1,
80300006.000000,3.222E+3,3.187E+3,6.186E-1,
80400006.000000,3.241E+3,3.187E+3,9.524E-1,
80500006.000000,3.164E+3,3.187E+3,-4.032E-1,
80600006.000000,3.177E+3,3.187E+3,-1.699E-1,
80700006.000000,3.188E+3,3.186E+3,2.697E-2,
80800006.000000,3.255E+3,3.186E+3,1.203E+0,
80900006.000000,3.207E+3,3.186E+3,3.659E-1,
81000006.000000,3.192E+3,3.186E+3,1.030E-1,
81100006.000000,3.197E+3,3.186E+3,1.931E-1,
81200006.000000,3.122E+3,3.186E+3,-1.145E+0,
81300006.000000,3.119E+3,3.186E+3,-1.198E+0,
81400006.000000,3.194E+3,3.186E+3,1.452E-1,
81500006.000000,3.181E+3,3.186E+3,-8.329E-2,
81600006.000000,3.192E+3,3.186E+3,1.132E-1,
81700006.000000,3.295E+3,3.186E+3,1.907E+0,
81800006.000000,3.212E+3,3.185E+3,4.690E-1,
81900006.000000,3.121E+3,3.185E+3,-1.151E+0,
82000006.000000,3.242E+3,3.185E+3,9.969E-1,
82100006.000000,3.161E+3,3.185E+3,-4.295E-1,
82200006.000000,3.163E+3,3.185E+3,-3.922E-1,
82300006.000000,3.235E+3,3.185E+3,8.796E-1,
82400006.000000,3.193E+3,3.185E+3,1.437E-1,
82500006.000000,3.213E+3,3.185E+3,4.976E-1,
82600006.000000,3.164E+3,3.185E+3,-3.681E-1,
82700006.000000,3.214E+3,3.185E+3,5.182E-1,
82800006.000000,3.153E+3,3.185E+3,-5.616E-1,
82900006.000000,3.158E+3,3.184E+3,-4.707E-1,
83000006.000000,3.169E+3,3.184E+3,-2.730E-1,
83100006.000000,3.287E+3,3.184E+3,1.792E+0,
83200007.000000,3.142E+3,3.184E+3,-7.529E-1,
83300007.000000,3.177E+3,3.184E+3,-1.264E-1,
83400007.000000,3.189E+3,3.184E+3,8.781E-2,
83500007.000000,3.198E+3,3.184E+3,2.483E-1,
83600007.000000,3.245E+3,3.184E+3,1.073E+0,
83700007.000000,3.129E+3,3.184E+3,-9.797E-1,
83800007.000000,3.164E+3,3.184E+3,-3.507E-1,
83900007.000000,3.147E+3,3.184E+3,-6.533E-1,
84000007.000000,3.211E+3,3.184E+3,4.841E-1,
84100007.000000,3.263E+3,3.183E+3,1.392E+0,
84200007.000000,3.156E+3,3.183E+3,-4.881E-1,
84300007.000000,3.236E+3,3.183E+3,9.257E-1,
84400007.000000,3.140E+3,3.183E+3,-7.722E-1,
84500007.000000,3.156E+3,3.183E+3,-4.841E-1,
84600007.000000,3.221E+3,3.183E+3,6.674E-1,
84700007.000000,3.067E+3,3.183E+3,-2.095E+0,
84800007.000000,3.182E+3,3.183E+3,-1.732E-2,
84900007.000000,3.247E+3,3.183E+3,1.125E+0,
85000007.000000,3.142E+3,3.183E+3,-7.285E-1,
85100007.000000,3.155E+3,3.183E+3,-4.943E-1,
85200007.000000,3.107E+3,3.183E+3,-1.358E+0,
85300007.000000,3.239E+3,3.183E+3,9.905E-1,
85400007.000000,3.220E+3,3.183E+3,6.598E-1,
85500007.000000,3.158E+3,3.182E+3,-4.358E-1,
85600007.000000,3.159E+3,3.182E+3,-4.167E-1,
85700007.000000,3.152E+3,3.182E+3,-5.407E-1,
85800007.000000,3.125E+3,3.182E+3,-1.025E+0,
85900007.000000,3.233E+3,3.182E+3,8.930E-1,
86000007.000000,3.209E+3,3.182E+3,4.738E-1,
86100007.000000,3.225E+3,3.182E+3,7.555E-1,
86200007.000000,3.132E+3,3.182E+3,-8.939E-1,
86300007.000000,3.195E+3,3.182E+3,2.306E-1,
86400007.000000,3.211E+3,3.182E+3,5.135E-1,
86500007.000000,3.044E+3,3.182E+3,-2.498E+0,
86600007.000000,3.186E+3,3.182E+3,7.481E-2,
86700007.000000,3.213E+3,3.182E+3,5.519E-1,
86800007.000000,3.100E+3,3.182E+3,-1.467E+0,
86900007.000000,3.172E+3,3.182E+3,-1.704E-1,
87000007.000000,3.136E+3,3.182E+3,-8.131E-1,
87100007.000000,3.190E+3,3.181E+3,1.509E-1,
87200007.000000,3.101E+3,3.181E+3,-1.444E+0,
87300007.000000,3.227E+3,3.181E+3,8.035E-1,
87400007.000000,3.116E+3,3.181E+3,-1.170E+0,
87500007.000000,3.200E+3,3.181E+3,3.316E-1,
87600007.000000,3.149E+3,3.181E+3,-5.735E-1,
87700007.000000,3.254E+3,3.181E+3,1.277E+0,
87800007.000000,3.210E+3,3.181E+3,5.106E-1,
87900007.000000,3.172E+3,3.181E+3,-1.601E-1,
88000007.000000,3.139E+3,3.181E+3,-7.489E-1,
88100007.000000,3.135E+3,3.181E+3,-8.199E-1,
88200007.000000,3.222E+3,3.181E+3,7.249E-1,
88300007.000000,3.167E+3,3.181E+3,-2.452E-1,
88400007.000000,3.141E+3,3.181E+3,-7.092E-1,
88500007.000000,3.207E+3,3.181E+3,4.646E-1,
88600007.000000,3.236E+3,3.181E+3,9.732E-1,
88700007.000000,3.136E+3,3.181E+3,-7.962E-1,
88800007.000000,3.147E+3,3.181E+3,-5.978E-1,
88900007.000000,3.232E+3,3.180E+3,9.062E-1,
89000007.000000,3.058E+3,3.180E+3,-2.214E+0,
89100007.000000,3.140E+3,3.180E+3,-7.206E-1,
89200007.000000,3.148E+3,3.180E+3,-5.763E-1,
89300007.000000,3.121E+3,3.180E+3,-1.061E+0,
89400007.000000,3.207E+3,3.180E+3,4.727E-1,
89500007.000000,3.180E+3,3.180E+3,-3.269E-3,
89600007.000000,3.137E+3,3.180E+3,-7.702E-1,
89700007.000000,3.160E+3,3.180E+3,-3.573E-1,
89800007.000000,3.165E+3,3.180E+3,-2.673E-1,
89900007.000000,3.142E+3,3.180E+3,-6.778E-1,
90000007.000000,3.186E+3,3.180E+3,1.073E-1,
90100007.000000,3.155E+3,3.180E+3,-4.433E-1,
90200007.000000,3.136E+3,3.180E+3,-7.831E-1,
90300007.000000,3.105E+3,3.180E+3,-1.343E+0,
90400007.000000,3.153E+3,3.180E+3,-4.766E-1,
90500007.000000,3.108E+3,3.180E+3,-1.286E+0,
90600007.000000,3.159E+3,3.180E+3,-3.678E-1,
90700007.000000,3.250E+3,3.180E+3,1.234E+0,
90800007.000000,3.174E+3,3.180E+3,-9.913E-2,
90900007.000000,3.163E+3,3.180E+3,-2.941E-1,
91000007.000000,3.082E+3,3.179E+3,-1.756E+0,
91100007.000000,3.108E+3,3.179E+3,-1.282E+0,
91200007.000000,3.074E+3,3.179E+3,-1.901E+0,
91300007.000000,3.092E+3,3.179E+3,-1.571E+0,
91400007.000000,3.279E+3,3.179E+3,1.741E+0,
91500007.000000,3.221E+3,3.179E+3,7.350E-1,
91600007.000000,3.188E+3,3.179E+3,1.550E-1,
91700007.000000,3.125E+3,3.179E+3,-9.697E-1,
91800007.000000,3.173E+3,3.179E+3,-1.095E-1,
91900007.000000,3.187E+3,3.179E+3,1.395E-1,
92000007.000000,3.201E+3,3.179E+3,3.873E-1,
92100007.000000,3.200E+3,3.179E+3,3.704E-1,
92200007.000000,3.040E+3,3.179E+3,-2.521E+0,
92300007.000000,3.181E+3,3.179E+3,3.601E-2,
92400007.000000,3.156E+3,3.179E+3,-4.082E-1,
92500007.000000,3.207E+3,3.179E+3,4.963E-1,
92600007.000000,3.279E+3,3.179E+3,1.749E+0,
92700007.000000,3.178E+3,3.179E+3,-1.450E-2,
92800007.000000,3.199E+3,3.179E+3,3.575E-1,
